"MUNICIPIO";"ANO";"MES";"CASOS"
"SANTA FILOMENA";2012;9;0
"SANTA FILOMENA";2012;10;0
"SANTA FILOMENA";2012;11;0
"SANTA FILOMENA";2012;12;0
"SANTA MARIA DA BOA VISTA";2012;1;0
"SANTA MARIA DA BOA VISTA";2012;2;0
"SANTA MARIA DA BOA VISTA";2012;3;0
"SANTA MARIA DA BOA VISTA";2012;4;4
"SANTA MARIA DA BOA VISTA";2012;5;0
"SANTA MARIA DA BOA VISTA";2012;6;1
"SANTA MARIA DA BOA VISTA";2012;7;1
"SANTA MARIA DA BOA VISTA";2012;8;0
"SANTA MARIA DA BOA VISTA";2012;9;0
"SANTA MARIA DA BOA VISTA";2012;10;1
"SANTA MARIA DA BOA VISTA";2012;11;0
"SANTA MARIA DA BOA VISTA";2012;12;0
"SANTA MARIA DO CAMBUCA";2012;1;0
"SANTA MARIA DO CAMBUCA";2012;2;0
"SANTA MARIA DO CAMBUCA";2012;3;1
"SANTA MARIA DO CAMBUCA";2012;4;2
"SANTA MARIA DO CAMBUCA";2012;5;4
"SANTA MARIA DO CAMBUCA";2012;6;1
"SANTA MARIA DO CAMBUCA";2012;7;0
"SANTA MARIA DO CAMBUCA";2012;8;1
"SANTA MARIA DO CAMBUCA";2012;9;0
"SANTA MARIA DO CAMBUCA";2012;10;0
"SANTA MARIA DO CAMBUCA";2012;11;0
"SANTA MARIA DO CAMBUCA";2012;12;0
"SANTA TEREZINHA";2012;1;0
"SANTA TEREZINHA";2012;2;5
"SANTA TEREZINHA";2012;3;20
"SANTA TEREZINHA";2012;4;57
"SANTA TEREZINHA";2012;5;23
"SANTA TEREZINHA";2012;6;2
"SANTA TEREZINHA";2012;7;0
"SANTA TEREZINHA";2012;8;0
"SANTA TEREZINHA";2012;9;0
"SANTA TEREZINHA";2012;10;0
"SANTA TEREZINHA";2012;11;0
"SANTA TEREZINHA";2012;12;0
"SAO BENEDITO DO SUL";2012;1;0
"SAO BENEDITO DO SUL";2012;2;1
"SAO BENEDITO DO SUL";2012;3;0
"SAO BENEDITO DO SUL";2012;4;0
"SAO BENEDITO DO SUL";2012;5;1
"SAO BENEDITO DO SUL";2012;6;1
"SAO BENEDITO DO SUL";2012;7;0
"SAO BENEDITO DO SUL";2012;8;0
"SAO BENEDITO DO SUL";2012;9;0
"SAO BENEDITO DO SUL";2012;10;0
"SAO BENEDITO DO SUL";2012;11;0
"SAO BENEDITO DO SUL";2012;12;0
"SAO BENTO DO UNA";2012;1;8
"SAO BENTO DO UNA";2012;2;9
"SAO BENTO DO UNA";2012;3;32
"SAO BENTO DO UNA";2012;4;11
"SAO BENTO DO UNA";2012;5;0
"SAO BENTO DO UNA";2012;6;0
"SAO BENTO DO UNA";2012;7;0
"SAO BENTO DO UNA";2012;8;0
"SAO BENTO DO UNA";2012;9;0
"SAO BENTO DO UNA";2012;10;0
"SAO BENTO DO UNA";2012;11;0
"SAO BENTO DO UNA";2012;12;0
"SAO CAITANO";2012;1;0
"SAO CAITANO";2012;2;0
"SAO CAITANO";2012;3;5
"SAO CAITANO";2012;4;7
"SAO CAITANO";2012;5;1
"SAO CAITANO";2012;6;0
"SAO CAITANO";2012;7;0
"SAO CAITANO";2012;8;0
"SAO CAITANO";2012;9;0
"SAO CAITANO";2012;10;0
"SAO CAITANO";2012;11;0
"SAO CAITANO";2012;12;0
"SAO JOAO";2012;1;0
"SAO JOAO";2012;2;0
"SAO JOAO";2012;3;1
"SAO JOAO";2012;4;5
"SAO JOAO";2012;5;5
"SAO JOAO";2012;6;3
"SAO JOAO";2012;7;0
"SAO JOAO";2012;8;0
"SAO JOAO";2012;9;0
"SAO JOAO";2012;10;0
"SAO JOAO";2012;11;0
"SAO JOAO";2012;12;0
"SAO JOAQUIM DO MONTE";2012;1;0
"SAO JOAQUIM DO MONTE";2012;2;0
"SAO JOAQUIM DO MONTE";2012;3;0
"SAO JOAQUIM DO MONTE";2012;4;2
"SAO JOAQUIM DO MONTE";2012;5;0
"SAO JOAQUIM DO MONTE";2012;6;0
"SAO JOAQUIM DO MONTE";2012;7;0
"SAO JOAQUIM DO MONTE";2012;8;0
"SAO JOAQUIM DO MONTE";2012;9;0
"SAO JOAQUIM DO MONTE";2012;10;0
"SAO JOAQUIM DO MONTE";2012;11;0
"SAO JOAQUIM DO MONTE";2012;12;0
"SAO JOSE DA COROA GRANDE";2012;1;1
"SAO JOSE DA COROA GRANDE";2012;2;5
"SAO JOSE DA COROA GRANDE";2012;3;15
"SAO JOSE DA COROA GRANDE";2012;4;22
"SAO JOSE DA COROA GRANDE";2012;5;11
"SAO JOSE DA COROA GRANDE";2012;6;1
"SAO JOSE DA COROA GRANDE";2012;7;0
"SAO JOSE DA COROA GRANDE";2012;8;1
"SAO JOSE DA COROA GRANDE";2012;9;0
"SAO JOSE DA COROA GRANDE";2012;10;0
"SAO JOSE DA COROA GRANDE";2012;11;0
"SAO JOSE DA COROA GRANDE";2012;12;1
"SAO JOSE DO BELMONTE";2012;1;1
"SAO JOSE DO BELMONTE";2012;2;7
"SAO JOSE DO BELMONTE";2012;3;35
"SAO JOSE DO BELMONTE";2012;4;152
"SAO JOSE DO BELMONTE";2012;5;37
"SAO JOSE DO BELMONTE";2012;6;6
"SAO JOSE DO BELMONTE";2012;7;5
"SAO JOSE DO BELMONTE";2012;8;1
"SAO JOSE DO BELMONTE";2012;9;0
"SAO JOSE DO BELMONTE";2012;10;0
"SAO JOSE DO BELMONTE";2012;11;2
"SAO JOSE DO BELMONTE";2012;12;1
"SAO JOSE DO EGITO";2012;1;47
"SAO JOSE DO EGITO";2012;2;214
"SAO JOSE DO EGITO";2012;3;279
"SAO JOSE DO EGITO";2012;4;94
"SAO JOSE DO EGITO";2012;5;51
"SAO JOSE DO EGITO";2012;6;5
"SAO JOSE DO EGITO";2012;7;1
"SAO JOSE DO EGITO";2012;8;3
"SAO JOSE DO EGITO";2012;9;1
"SAO JOSE DO EGITO";2012;10;0
"SAO JOSE DO EGITO";2012;11;0
"SAO JOSE DO EGITO";2012;12;0
"SAO LOURENCO DA MATA";2012;1;14
"SAO LOURENCO DA MATA";2012;2;7
"SAO LOURENCO DA MATA";2012;3;29
"SAO LOURENCO DA MATA";2012;4;19
"SAO LOURENCO DA MATA";2012;5;1
"SAO LOURENCO DA MATA";2012;6;2
"SAO LOURENCO DA MATA";2012;7;2
"SAO LOURENCO DA MATA";2012;8;0
"SAO LOURENCO DA MATA";2012;9;1
"SAO LOURENCO DA MATA";2012;10;1
"SAO LOURENCO DA MATA";2012;11;3
"SAO LOURENCO DA MATA";2012;12;2
"SAO VICENTE FERRER";2012;1;0
"SAO VICENTE FERRER";2012;2;0
"SAO VICENTE FERRER";2012;3;1
"SAO VICENTE FERRER";2012;4;1
"SAO VICENTE FERRER";2012;5;0
"SAO VICENTE FERRER";2012;6;2
"SAO VICENTE FERRER";2012;7;0
"SAO VICENTE FERRER";2012;8;0
"SAO VICENTE FERRER";2012;9;0
"SAO VICENTE FERRER";2012;10;0
"SAO VICENTE FERRER";2012;11;0
"SAO VICENTE FERRER";2012;12;0
"SERRA TALHADA";2012;1;9
"SERRA TALHADA";2012;2;30
"SERRA TALHADA";2012;3;56
"SERRA TALHADA";2012;4;73
"SERRA TALHADA";2012;5;42
"SERRA TALHADA";2012;6;20
"SERRA TALHADA";2012;7;3
"SERRA TALHADA";2012;8;1
"SERRA TALHADA";2012;9;1
"SERRA TALHADA";2012;10;0
"SERRA TALHADA";2012;11;2
"SERRA TALHADA";2012;12;2
"SERRITA";2012;1;4
"SERRITA";2012;2;25
"SERRITA";2012;3;5
"SERRITA";2012;4;9
"SERRITA";2012;5;9
"SERRITA";2012;6;10
"SERRITA";2012;7;3
"SERRITA";2012;8;1
"SERRITA";2012;9;2
"SERRITA";2012;10;1
"SERRITA";2012;11;0
"SERRITA";2012;12;0
"SERTANIA";2012;1;23
"SERTANIA";2012;2;16
"SERTANIA";2012;3;14
"SERTANIA";2012;4;3
"SERTANIA";2012;5;0
"SERTANIA";2012;6;0
"SERTANIA";2012;7;0
"SERTANIA";2012;8;0
"SERTANIA";2012;9;0
"SERTANIA";2012;10;0
"SERTANIA";2012;11;0
"SERTANIA";2012;12;1
"SIRINHAEM";2012;1;1
"SIRINHAEM";2012;2;1
"SIRINHAEM";2012;3;10
"SIRINHAEM";2012;4;1
"SIRINHAEM";2012;5;5
"SIRINHAEM";2012;6;0
"SIRINHAEM";2012;7;0
"SIRINHAEM";2012;8;0
"SIRINHAEM";2012;9;0
"SIRINHAEM";2012;10;0
"SIRINHAEM";2012;11;0
"SIRINHAEM";2012;12;0
"SOLIDAO";2012;1;1
"SOLIDAO";2012;2;1
"SOLIDAO";2012;3;7
"SOLIDAO";2012;4;8
"SOLIDAO";2012;5;6
"SOLIDAO";2012;6;1
"SOLIDAO";2012;7;0
"SOLIDAO";2012;8;0
"SOLIDAO";2012;9;0
"SOLIDAO";2012;10;0
"SOLIDAO";2012;11;0
"SOLIDAO";2012;12;0
"SURUBIM";2012;1;44
"SURUBIM";2012;2;37
"SURUBIM";2012;3;89
"SURUBIM";2012;4;37
"SURUBIM";2012;5;20
"SURUBIM";2012;6;2
"SURUBIM";2012;7;1
"SURUBIM";2012;8;0
"SURUBIM";2012;9;1
"SURUBIM";2012;10;0
"SURUBIM";2012;11;3
"SURUBIM";2012;12;1
"TABIRA";2012;1;1
"TABIRA";2012;2;12
"TABIRA";2012;3;43
"TABIRA";2012;4;5
"TABIRA";2012;5;3
"TABIRA";2012;6;2
"TABIRA";2012;7;0
"TABIRA";2012;8;0
"TABIRA";2012;9;0
"TABIRA";2012;10;0
"TABIRA";2012;11;0
"TABIRA";2012;12;0
"TACAIMBO";2012;1;1
"TACAIMBO";2012;2;0
"TACAIMBO";2012;3;0
"TACAIMBO";2012;4;4
"TACAIMBO";2012;5;2
"TACAIMBO";2012;6;0
"TACAIMBO";2012;7;0
"TACAIMBO";2012;8;0
"TACAIMBO";2012;9;0
"TACAIMBO";2012;10;0
"TACAIMBO";2012;11;0
"TACAIMBO";2012;12;0
"TACARATU";2012;1;0
"TACARATU";2012;2;0
"TACARATU";2012;3;0
"TACARATU";2012;4;0
"TACARATU";2012;5;0
"TACARATU";2012;6;1
"TACARATU";2012;7;0
"TACARATU";2012;8;0
"TACARATU";2012;9;0
"TACARATU";2012;10;0
"TACARATU";2012;11;0
"TACARATU";2012;12;0
"TAMANDARE";2012;1;0
"TAMANDARE";2012;2;0
"TAMANDARE";2012;3;3
"TAMANDARE";2012;4;3
"TAMANDARE";2012;5;10
"TAMANDARE";2012;6;1
"TAMANDARE";2012;7;1
"TAMANDARE";2012;8;0
"TAMANDARE";2012;9;0
"TAMANDARE";2012;10;0
"TAMANDARE";2012;11;0
"TAMANDARE";2012;12;1
"TAQUARITINGA DO NORTE";2012;1;6
"TAQUARITINGA DO NORTE";2012;2;6
"TAQUARITINGA DO NORTE";2012;3;6
"TAQUARITINGA DO NORTE";2012;4;19
"TAQUARITINGA DO NORTE";2012;5;52
"TAQUARITINGA DO NORTE";2012;6;30
"TAQUARITINGA DO NORTE";2012;7;16
"TAQUARITINGA DO NORTE";2012;8;9
"TAQUARITINGA DO NORTE";2012;9;3
"TAQUARITINGA DO NORTE";2012;10;1
"TAQUARITINGA DO NORTE";2012;11;0
"TAQUARITINGA DO NORTE";2012;12;0
"TEREZINHA";2012;1;0
"TEREZINHA";2012;2;0
"TEREZINHA";2012;3;1
"TEREZINHA";2012;4;0
"TEREZINHA";2012;5;2
"TEREZINHA";2012;6;4
"TEREZINHA";2012;7;0
"TEREZINHA";2012;8;1
"TEREZINHA";2012;9;0
"TEREZINHA";2012;10;0
"TEREZINHA";2012;11;0
"TEREZINHA";2012;12;0
"TERRA NOVA";2012;1;4
"TERRA NOVA";2012;2;10
"TERRA NOVA";2012;3;3
"TERRA NOVA";2012;4;0
"TERRA NOVA";2012;5;0
"TERRA NOVA";2012;6;0
"TERRA NOVA";2012;7;0
"TERRA NOVA";2012;8;0
"TERRA NOVA";2012;9;0
"TERRA NOVA";2012;10;0
"TERRA NOVA";2012;11;0
"TERRA NOVA";2012;12;0
"TIMBAUBA";2012;1;10
"TIMBAUBA";2012;2;30
"TIMBAUBA";2012;3;156
"TIMBAUBA";2012;4;49
"TIMBAUBA";2012;5;11
"TIMBAUBA";2012;6;1
"TIMBAUBA";2012;7;2
"TIMBAUBA";2012;8;0
"TIMBAUBA";2012;9;0
"TIMBAUBA";2012;10;1
"TIMBAUBA";2012;11;2
"TIMBAUBA";2012;12;1
"TORITAMA";2012;1;1
"TORITAMA";2012;2;0
"TORITAMA";2012;3;0
"TORITAMA";2012;4;0
"TORITAMA";2012;5;1
"TORITAMA";2012;6;2
"TORITAMA";2012;7;8
"TORITAMA";2012;8;0
"TORITAMA";2012;9;0
"TORITAMA";2012;10;0
"TORITAMA";2012;11;0
"TORITAMA";2012;12;0
"TRACUNHAEM";2012;1;2
"TRACUNHAEM";2012;2;7
"TRACUNHAEM";2012;3;9
"TRACUNHAEM";2012;4;5
"TRACUNHAEM";2012;5;2
"TRACUNHAEM";2012;6;0
"TRACUNHAEM";2012;7;0
"TRACUNHAEM";2012;8;0
"TRACUNHAEM";2012;9;0
"TRACUNHAEM";2012;10;0
"TRACUNHAEM";2012;11;0
"TRACUNHAEM";2012;12;1
"TRINDADE";2012;1;0
"TRINDADE";2012;2;0
"TRINDADE";2012;3;1
"TRINDADE";2012;4;2
"TRINDADE";2012;5;0
"TRINDADE";2012;6;0
"TRINDADE";2012;7;0
"TRINDADE";2012;8;0
"TRINDADE";2012;9;0
"TRINDADE";2012;10;1
"TRINDADE";2012;11;0
"TRINDADE";2012;12;0
"TRIUNFO";2012;1;1
"TRIUNFO";2012;2;3
"TRIUNFO";2012;3;8
"TRIUNFO";2012;4;25
"TRIUNFO";2012;5;97
"TRIUNFO";2012;6;21
"TRIUNFO";2012;7;5
"TRIUNFO";2012;8;0
"TRIUNFO";2012;9;0
"TRIUNFO";2012;10;0
"TRIUNFO";2012;11;0
"TRIUNFO";2012;12;0
"TUPANATINGA";2012;1;1
"TUPANATINGA";2012;2;0
"TUPANATINGA";2012;3;5
"TUPANATINGA";2012;4;20
"TUPANATINGA";2012;5;15
"TUPANATINGA";2012;6;4
"TUPANATINGA";2012;7;0
"TUPANATINGA";2012;8;0
"TUPANATINGA";2012;9;0
"TUPANATINGA";2012;10;0
"TUPANATINGA";2012;11;0
"TUPANATINGA";2012;12;1
"TUPARETAMA";2012;1;0
"TUPARETAMA";2012;2;0
"TUPARETAMA";2012;3;10
"TUPARETAMA";2012;4;18
"TUPARETAMA";2012;5;1
"TUPARETAMA";2012;6;0
"TUPARETAMA";2012;7;0
"TUPARETAMA";2012;8;0
"TUPARETAMA";2012;9;0
"TUPARETAMA";2012;10;0
"TUPARETAMA";2012;11;0
"TUPARETAMA";2012;12;0
"VERDEJANTE";2012;1;0
"VERDEJANTE";2012;2;0
"VERDEJANTE";2012;3;5
"VERDEJANTE";2012;4;2
"VERDEJANTE";2012;5;0
"VERDEJANTE";2012;6;0
"VERDEJANTE";2012;7;2
"VERDEJANTE";2012;8;0
"VERDEJANTE";2012;9;0
"VERDEJANTE";2012;10;0
"VERDEJANTE";2012;11;0
"VERDEJANTE";2012;12;0
"VERTENTE DO LERIO";2012;1;1
"VERTENTE DO LERIO";2012;2;0
"VERTENTE DO LERIO";2012;3;0
"VERTENTE DO LERIO";2012;4;0
"VERTENTE DO LERIO";2012;5;0
"VERTENTE DO LERIO";2012;6;0
"VERTENTE DO LERIO";2012;7;0
"VERTENTE DO LERIO";2012;8;0
"VERTENTE DO LERIO";2012;9;0
"VERTENTE DO LERIO";2012;10;0
"VERTENTE DO LERIO";2012;11;0
"VERTENTE DO LERIO";2012;12;0
"VERTENTES";2012;1;16
"VERTENTES";2012;2;31
"VERTENTES";2012;3;43
"VERTENTES";2012;4;47
"VERTENTES";2012;5;7
"VERTENTES";2012;6;1
"VERTENTES";2012;7;3
"VERTENTES";2012;8;0
"VERTENTES";2012;9;1
"VERTENTES";2012;10;0
"VERTENTES";2012;11;1
"VERTENTES";2012;12;0
"VICENCIA";2012;1;0
"VICENCIA";2012;2;1
"VICENCIA";2012;3;2
"VICENCIA";2012;4;1
"VICENCIA";2012;5;0
"VICENCIA";2012;6;0
"VICENCIA";2012;7;0
"VICENCIA";2012;8;0
"VICENCIA";2012;9;0
"VICENCIA";2012;10;0
"VICENCIA";2012;11;0
"VICENCIA";2012;12;0
"VITORIA DE SANTO ANTAO";2012;1;110
"VITORIA DE SANTO ANTAO";2012;2;28
"VITORIA DE SANTO ANTAO";2012;3;30
"VITORIA DE SANTO ANTAO";2012;4;19
"VITORIA DE SANTO ANTAO";2012;5;3
"VITORIA DE SANTO ANTAO";2012;6;4
"VITORIA DE SANTO ANTAO";2012;7;1
"VITORIA DE SANTO ANTAO";2012;8;1
"VITORIA DE SANTO ANTAO";2012;9;2
"VITORIA DE SANTO ANTAO";2012;10;1
"VITORIA DE SANTO ANTAO";2012;11;1
"VITORIA DE SANTO ANTAO";2012;12;7
"XEXEU";2012;1;0
"XEXEU";2012;2;0
"XEXEU";2012;3;0
"XEXEU";2012;4;1
"XEXEU";2012;5;0
"XEXEU";2012;6;3
"XEXEU";2012;7;1
"XEXEU";2012;8;1
"XEXEU";2012;9;0
"XEXEU";2012;10;0
"XEXEU";2012;11;0
"XEXEU";2012;12;0
